,id,version,set_num
26109,72574,1,13148-1
26110,72575,1,7233-1
26111,72625,1,892067-1
26112,72630,2,71001-17
26113,72642,1,11939-1
26114,72699,1,40424-1
26115,72766,1,fig-010403
26116,72767,1,fig-010404
26117,72768,1,fig-010405
26118,72769,1,fig-010406
26119,72771,1,fig-010407
26120,72772,1,fig-010408
26121,72773,1,fig-010409
26122,72774,1,fig-010410
26123,72775,1,fig-010411
26124,72776,1,fig-010412
26125,72777,1,fig-010413
26126,72778,1,fig-010414
26127,72779,1,fig-010415
26128,72780,1,fig-010416
26129,72781,1,fig-010417
26130,72783,1,fig-010418
26131,72784,1,fig-010419
26132,72785,1,fig-010420
26133,72786,1,fig-010421
26134,72787,1,fig-010422
26135,72788,2,926-1
26136,72791,1,fig-010423
26137,72792,1,fig-010424
26138,72793,1,fig-010425
26139,72795,1,fig-010426
26140,72796,1,fig-010427
26141,72797,1,fig-010428
26142,72798,2,7658-1
26143,72799,1,fig-010429
26144,72800,2,3340-1
26145,72801,1,fig-010430
26146,72802,1,fig-010431
26147,72803,1,fig-010432
26148,72804,1,fig-010433
26149,72807,1,fig-010434
26150,72810,1,fig-010435
26151,72811,1,fig-010436
26152,72812,1,fig-010437
26153,72814,1,fig-010438
26154,72815,1,fig-010439
26155,72816,1,fig-010440
26156,72818,1,fig-010441
26157,72819,1,fig-010442
26158,72820,1,fig-010443
26159,72821,1,fig-010444
26160,72822,2,10144-1
26161,72823,3,10144-1
26162,72824,1,fig-010445
26163,72825,1,fig-010446
26164,72826,2,7659-1
26165,72830,1,fig-010447
26166,72832,1,fig-010448
26167,72839,1,fig-010450
26168,72840,1,fig-010451
26169,72841,1,fig-010452
26170,72843,1,fig-010453
26171,72844,1,fig-010454
26172,72846,1,fig-010455
26173,72847,1,fig-010456
26174,72848,1,fig-010457
26175,72850,1,fig-010458
26176,72851,1,fig-010459
26177,72854,1,fig-010460
26178,72855,1,fig-010461
26179,72857,1,fig-010462
26180,72858,1,fig-010463
26181,72860,1,fig-010464
26182,72861,1,fig-010465
26183,72862,1,fig-010466
26184,72869,1,fig-010467
26185,72870,1,fig-010468
26186,72871,1,fig-010469
26187,72872,1,fig-010470
26188,72873,1,fig-010471
26189,72874,1,fig-010472
26190,72875,1,fig-010473
26191,72876,1,fig-010474
26192,72877,1,fig-010475
26193,72878,1,fig-010476
26194,72879,1,fig-010477
26195,72881,1,fig-010478
26196,72882,1,fig-010479
26197,72883,1,fig-010480
26198,72885,1,fig-010481
26199,72886,1,fig-010482
26200,72887,1,fig-010483
26201,72888,1,fig-010484
26202,72889,1,fig-010485
26203,72890,1,fig-010486
26204,72891,1,fig-010487
26205,72892,1,fig-010488
26206,72893,1,fig-010489
26207,72894,1,fig-010490
26208,72895,1,fig-010491
26209,72896,1,fig-010492
26210,72898,1,fig-010493
26211,72899,1,fig-010494
26212,72900,1,fig-010495
26213,72902,1,fig-010496
26214,72903,1,fig-010497
26215,72904,1,fig-010498
26216,72905,1,fig-010499
26217,72907,1,fig-010500
26218,72908,1,fig-010501
26219,72909,1,fig-010502
26220,72910,1,fig-010503
26221,72911,2,8680-1
26222,72913,1,fig-010504
26223,73001,3,3409-1
26224,73002,4,3409-1
26225,73040,1,5006303-1
26226,73052,1,75978-1
26227,73069,1,fig-010505
26228,73108,1,40422-1
26229,73142,1,fig-010506
26230,73143,1,fig-010507
26231,73145,1,fig-010508
26232,73146,1,fig-010509
26233,73148,1,fig-010510
26234,73149,1,fig-010511
26235,73150,1,fig-010512
26236,73152,1,fig-010513
26237,73153,1,fig-010514
26238,73154,1,fig-010515
26239,73156,1,fig-010516
26240,73157,1,fig-010517
26241,73158,1,fig-010518
26242,73160,1,fig-010519
26243,73161,1,fig-010520
26244,73164,1,fig-010522
26245,73165,2,41410-1
26246,73166,3,41410-1
26247,73167,4,41410-1
26248,73168,5,41410-1
26249,73169,2,41411-1
26250,73170,3,41411-1
26251,73171,4,41411-1
26252,73172,5,41411-1
26253,73175,1,fig-010524
26254,73176,2,41412-1
26255,73177,3,41412-1
26256,73178,4,41412-1
26257,73179,5,41412-1
26258,73180,2,41413-1
26259,73181,3,41413-1
26260,73182,4,41413-1
26261,73183,5,41413-1
26262,73184,2,41414-1
26263,73185,3,41414-1
26264,73186,4,41414-1
26265,73187,5,41414-1
26266,73195,1,fig-010525
26267,73199,1,fig-010527
26268,73200,1,fig-010528
26269,73202,1,fig-010529
26270,73256,1,fig-010530
26271,73288,1,fig-010532
26272,73289,1,fig-010533
26273,73290,1,fig-010534
26274,73293,1,fig-010535
26275,73294,1,fig-010536
26276,73345,1,75290-1
26277,73346,1,10275-1
26278,73369,1,fig-010538
26279,73370,1,fig-010539
26280,73386,1,fig-010540
26281,73393,1,854004-1
26282,73394,1,30576-1
26283,73396,1,854003-1
26284,73420,1,40403-1
26285,73421,1,5006304-1
26286,73422,1,5006305-1
26287,73423,1,5006306-1
26288,73424,1,5006307-1
26289,73425,1,5006309-1
26290,73426,1,5006310-1
26291,73437,1,6142702-1
26292,73439,1,853567-1
26293,73440,1,fig-010541
26294,73441,1,fig-010542
26295,73442,1,fig-010543
26296,73444,1,fig-010545
26297,73446,1,fig-010547
26298,73447,1,fig-010548
26299,73448,1,fig-010549
26300,73449,1,fig-010550
26301,73450,1,fig-010551
26302,73451,1,fig-010552
26303,73452,1,fig-010553
26304,73453,1,fig-010554
26305,73467,1,fig-010555
26306,73468,1,fig-010556
26307,73469,1,fig-010557
26308,73478,1,11940-1
26309,73527,1,fig-010558
26310,73538,2,7937-1
26311,73585,1,66591-1
26312,73586,1,66583-1
26313,73628,1,fig-010559
26314,73629,1,fig-010560
26315,73630,1,fig-010561
26316,73631,1,fig-010562
26317,73632,1,fig-010563
26318,73633,1,fig-010564
26319,73634,1,fig-010565
26320,73635,1,fig-010566
26321,73637,1,fig-010568
26322,73638,1,fig-010569
26323,73639,1,fig-010570
26324,73640,1,fig-010571
26325,73641,1,fig-010572
26326,73643,1,fig-010574
26327,73644,1,fig-010575
26328,73645,1,fig-010576
26329,73646,1,fig-010577
26330,73647,1,fig-010578
26331,73648,1,fig-010579
26332,73651,1,fig-010582
26333,73652,1,fig-010583
26334,73653,1,fig-010584
26335,73654,1,fig-010585
26336,73655,1,fig-010586
26337,73657,1,fig-010588
26338,73658,1,fig-010589
26339,73660,1,fig-010591
26340,73661,1,fig-010592
26341,73662,1,fig-010593
26342,73668,1,40404-1
26343,73685,1,fig-010594
26344,73686,1,fig-010595
26345,73687,1,fig-010596
26346,73688,1,fig-010597
26347,73695,2,3178-1
26348,73744,2,4758-1
26349,73745,2,4884-1
26350,73769,2,400-4
26351,73770,1,952009-1
26352,73812,1,122009-1
26353,73861,1,40438-1
26354,73984,2,8636-1
26355,73986,1,fig-010600
26356,73991,1,fig-010602
26357,73992,1,fig-010603
26358,73994,1,302006-1
26359,74000,1,fig-010604
26360,74001,1,fig-010605
26361,74002,1,fig-010606
26362,74003,1,fig-010607
26363,74004,1,fig-010608
26364,74006,1,fig-010609
26365,74007,1,fig-010610
26366,74008,1,fig-010611
26367,74009,1,fig-010612
26368,74010,1,fig-010613
26369,74011,1,9321-1
26370,74012,1,fig-010614
26371,74013,1,fig-010615
26372,74015,1,fig-010616
26373,74016,1,fig-010617
26374,74017,1,fig-010618
26375,74026,1,fig-010619
26376,74040,1,5996-1
26377,74041,1,fig-010620
26378,74043,1,fig-010621
26379,74046,1,fig-010622
26380,74047,1,fig-010623
26381,74048,1,fig-010624
26382,74049,1,fig-010625
26383,74050,1,fig-010626
26384,74051,1,fig-010627
26385,74053,1,fig-010629
26386,74056,1,fig-010630
26387,74059,1,fig-010631
26388,74060,1,fig-010632
26389,74064,2,7939-1
26390,74077,1,fig-010633
26391,74078,1,fig-010634
26392,74079,1,fig-010635
26393,74080,1,fig-010636
26394,74081,1,fig-010637
26395,74082,1,fig-010638
26396,74083,1,fig-010639
26397,74092,1,ROSE-1
26398,74096,1,2594-1
26399,74144,1,7925-1
26400,74219,1,1685-1
26401,74232,1,1593276109-1
26402,74248,2,6117-1
26403,74280,1,5006290-1
26404,74294,1,9517-1
26405,74312,1,1504-2
26406,74328,1,40425-1
26407,74338,1,40426-1
26408,74340,1,fig-010640
26409,74352,1,2270-1
26410,74422,1,2592-1
26411,74423,1,854037-1
26412,74426,1,854038-1
26413,74427,1,854050-1
26414,74452,1,fig-010642
26415,74454,1,fig-010644
26416,74456,1,fig-010645
26417,74457,1,fig-010646
26418,74458,1,fig-010647
26419,74459,1,fig-010648
26420,74460,1,fig-010649
26421,74461,1,fig-010650
26422,74462,1,fig-010651
26423,74463,1,fig-010652
26424,74464,1,fig-010653
26425,74465,1,fig-010654
26426,74466,1,fig-010655
26427,74467,1,fig-010656
26428,74468,1,fig-010657
26429,74469,1,fig-010658
26430,74470,1,fig-010659
26431,74471,1,fig-010660
26432,74472,1,fig-010661
26433,74473,1,fig-010662
26434,74474,1,fig-010663
26435,74475,1,fig-010664
26436,74476,1,fig-010665
26437,74487,1,4226-1
26438,74489,1,76161-1
26439,74650,1,75318-1
26440,74707,1,852768-1
26441,74751,1,912064-1
26442,74832,1,5006002-1
26443,74837,1,5006005-1
26444,74841,1,5006003-1
26445,74843,1,5005996-1
26446,74844,1,UKDUPLOPATENT-1
26447,74879,1,562008-1
26448,74881,1,562009-1
26449,74882,1,562006-1
26450,74920,1,853763-1
26451,74922,1,853664-1
26452,74932,1,5005146-1
26453,74933,1,52601-1
26454,74937,1,NOTEBOOK-1
26455,74939,1,5006807-1
26456,74945,1,BAM2020-3
26457,74948,1,52602-1
26458,74950,1,52608-1
26459,74951,1,51639-1
26460,74952,1,9781465492395-1
26461,74954,1,5006883-1
26462,74955,1,52348-1
26463,74956,1,NOTEBOOK2-1
26464,74961,1,52600-1
26465,74963,1,52558-1
26466,74967,1,51519-1
26467,74968,1,FIESTA2020-1
26468,74971,1,854035-1
26469,74972,1,ZX8000-1
26470,74976,2,52558-1
26471,74978,2,1224-2
26472,75007,1,TRADINGCARD-3
26473,75022,2,4785-1
26474,75084,1,892068-1
26475,75115,2,3658-1
26476,75163,1,fig-010667
26477,75284,1,45813-1
26478,75291,1,77907-1
26479,75294,1,66650-1
26480,75295,1,66651-1
26481,75297,1,66649-1
26482,75298,1,66648-1
26483,75364,1,fig-010668
26484,75397,1,853555-1
26485,75494,1,fig-010669
26486,75495,1,fig-010670
26487,75496,1,fig-010671
26488,75497,1,fig-010672
26489,75505,1,fig-010673
26490,75507,1,fig-010674
26491,75508,1,fig-010675
26492,75509,1,fig-010676
26493,75510,1,fig-010677
26494,75511,1,fig-010678
26495,75512,1,fig-010679
26496,75513,1,fig-010680
26497,75514,1,fig-010681
26498,75515,1,fig-010682
26499,75516,1,fig-010683
26500,75517,1,fig-010684
26501,75521,1,77904-1
26502,75525,1,fig-010685
26503,75565,1,PE770439-1
26504,75566,1,PE770441-1
26505,75571,1,PE770439-2
26506,75578,1,40410-1
26507,75579,1,77905-1
26508,75592,2,6631-1
26509,75593,2,6055-1
26510,75601,1,fig-010686
26511,75602,1,fig-010687
26512,75603,1,fig-010688
26513,75605,1,fig-010689
26514,75606,1,fig-010690
26515,75607,1,fig-010691
26516,75645,1,2000461-1
26517,75650,1,FLLDNOTEBOOK2020-1
26518,75651,1,FLLDTEAMGUIDE2020-1
26519,75664,1,45814-1
26520,75665,1,FLLJNOTEBOOK2019-1
26521,75667,1,FLLJTEAMGUIDE2019-1
26522,75675,1,2855041-1
26523,75676,1,2855045-1
26524,75677,1,2855046-1
26525,75683,1,TORQUE-1
26526,75693,1,MMMB027-1
26527,75701,1,30625-1
26528,75721,1,5006808-1
26529,75722,1,5006805-1
26530,75724,1,5006811-1
26531,75765,1,fig-010692
26532,75773,1,TRUJEK14-1
26533,75776,1,FLLTEAMGUIDE2019-1
26534,75777,1,FLLNOTEBOOK2019-1
26535,75778,1,FLLCTEAMGUIDE2020-1
26536,75779,1,FLLCNOTEBOOK2020-1
26537,75781,1,FLLGAMEGUIDE2019-1
26538,75782,1,FLLCGAMEGUIDE2020-1
26539,75789,1,fig-010693
26540,75821,1,MMMB042-1
26541,75825,1,851035-1
26542,75852,1,DUPLOGAME-1
26543,75873,1,4622058-1
26544,75886,1,fig-010694
26545,76009,2,720-1
26546,76018,1,5004899-1
26547,76036,1,fig-010697
26548,76039,2,70424-1
26549,76067,2,9247-2
26550,76068,1,fig-010698
26551,76069,1,fig-010699
26552,76070,1,fig-010700
26553,76071,1,fig-010701
26554,76072,1,fig-010702
26555,76073,1,fig-010703
26556,76074,1,fig-010704
26557,76075,1,fig-010705
26558,76076,1,fig-010706
26559,76077,1,fig-010707
26560,76078,1,fig-010708
26561,76079,1,fig-010709
26562,76080,1,fig-010710
26563,76081,1,fig-010711
26564,76082,1,fig-010712
26565,76160,2,9247-1
26566,76166,1,853607-1
26567,76167,1,fig-010713
26568,76168,1,fig-010714
26569,76178,1,40413-1
26570,76497,2,8828-1
26571,76588,2,42112-1
26572,76615,1,0241187567-1
26573,76619,1,9781465460875-1
26574,76631,1,952010-1
26575,76641,1,TOWEL-1
26576,76643,1,BACKPACK-1
26577,76645,1,MONKIEKIDHEAD-1
26578,76648,1,144110-1
26579,76650,1,fig-010715
26580,76651,1,94751-1
26581,76670,1,66643-1
26582,76675,1,9781465493279-1
26583,76711,1,854015-1
26584,76731,1,854014-1
26585,76738,1,5006854-1
26586,76739,1,LOGOTOTE-1
26587,76834,1,11941-1
26588,76836,1,242002-1
26589,76876,1,OWIK-1
26590,76877,1,OWIK-2
26591,76879,1,850490-1
26592,76880,1,850801-1
26593,76911,1,MMMB039-1
26594,76913,2,9678-1
26595,76922,1,5006258-1
26596,76956,2,MMMB039-1
26597,77007,1,912065-1
26598,77052,1,10276-1
26599,77252,2,9473-1
26600,77253,1,862011-1
26601,77255,1,30628-1
26602,77256,1,SMMM-1
26603,77257,1,PINBALL-1
26604,77258,1,112008-1
26605,77293,1,40405-1
26606,77297,1,40406-1
26607,77325,1,5006881-1
26608,77344,1,fig-010717
26609,77345,1,fig-010718
26610,77346,1,fig-010719
26611,77352,2,2000414-1
26612,77357,1,21324-1
26613,77365,1,9780744028539-1
26614,77449,1,892069-1
26615,77467,1,fig-010720
26616,77468,1,1375-1
26617,77561,1,MMMB022-1
26618,77562,1,MMMB024-1
26619,77563,1,MMMB025-1
26620,77564,1,MMMB028-1
26621,77565,1,MMMB029-1
26622,77566,1,MMMB030-1
26623,77567,1,MMMB031-1
26624,77568,1,MMMB032-1
26625,77569,1,MMMB033-1
26626,77570,1,MMMB034-1
26627,77571,1,5006256-1
26628,77572,1,MMMB035-1
26629,77573,1,MMMB036-1
26630,77574,1,MMMB037-1
26631,77575,1,MMMB038-1
26632,77576,1,MMMB040-1
26633,77577,1,MMMB041-1
26634,77578,1,MMMB043-1
26635,77579,1,MMMB044-1
26636,77580,1,MMMB045-1
26637,77628,1,fig-010721
26638,77631,1,302007-1
26639,77733,1,6294336-1
26640,77760,1,5006853-1
26641,77782,1,5006009-1
26642,77788,1,fig-010723
26643,77790,1,5006087-1
26644,77802,1,5006363-1
26645,77807,1,5006152-1
26646,77811,1,853274-1
26647,77812,1,853275-1
26648,77813,1,853297-1
26649,77814,1,66640-1
26650,77815,1,66645-1
26651,77816,1,66646-1
26652,77817,1,66647-1
26653,77818,1,66642-1
26654,77832,2,8044-1
26655,77859,1,5005696-1
26656,77899,1,81007-1
26657,77909,1,fig-010724
26658,77947,1,122010-1
26659,77952,2,6401-1
26660,77960,1,9780241400357-1
26661,77963,1,9780241400326-1
26662,77976,1,9780241400319-1
26663,78066,1,6031640-1
26664,78067,1,6031641-1
26665,78074,1,fig-010725
26666,78104,1,850908-1
26667,78105,1,851018-1
26668,78168,1,92176-1
26669,78175,1,fig-010726
26670,78196,2,8830-1
26671,78229,1,fig-010727
26672,78230,1,fig-010728
26673,78232,1,fig-010729
26674,78234,1,fig-010730
26675,78235,1,fig-010731
26676,78237,1,fig-010732
26677,78239,1,fig-010734
26678,78240,1,9781338613025-1
26679,78253,1,5001050-1
26680,78334,2,31010-1
26681,78365,1,fig-010735
26682,78366,1,fig-010736
26683,78388,1,92177-1
26684,78389,1,11942-1
26685,78513,1,10274-1
26686,78533,1,952011-1
26687,78553,2,7184-1
26688,78557,1,853168-1
26689,78562,1,10943-1
26690,78563,1,80107-1
26691,78564,1,80106-1
26692,78565,1,80023-1
26693,78596,1,fig-010737
26694,78641,1,fig-010738
26695,78644,1,fig-010740
26696,78709,2,70724-1
26697,78887,1,6337009-1
26698,78944,1,853165-1
26699,78946,1,853166-1
26700,78947,1,853167-1
26701,78949,1,853170-1
26702,78953,1,853179-1
26703,78955,1,852678-1
26704,78956,1,852780-1
26705,78957,1,853114-1
26706,78959,1,850615-1
26707,78961,1,850614-1
26708,78962,1,852778-1
26709,78963,1,852734-1
26710,78965,1,852341-1
26711,78968,1,853036-1
26712,78983,1,852781-1
26713,78984,1,850612-1
26714,78985,1,850611-1
26715,78986,1,853131-1
26716,79084,1,854025-1
26717,79085,1,854024-1
26718,79088,1,LANYARD1-1
26719,79090,1,853601-1
26720,79091,1,853309-1
26721,79093,1,853804-1
26722,79094,1,854028-1
26723,79095,1,854026-1
26724,79097,1,853807-1
26725,79098,1,853812-1
26726,79137,1,5006291-1
26727,79147,1,40416-1
26728,79156,1,5007368-1
26729,79189,1,850343-1
26730,79199,1,5006293-1
26731,79209,1,HOLIDAYORNAMENT-1
26732,79220,1,PETORNAMENT-1
26733,79231,1,SLEIGHORNAMENT-1
26734,79235,1,GINGERORNAMENT-1
26735,79253,1,5006594-1
26736,79275,1,fig-010741
26737,79281,1,fig-010742
26738,79313,1,850752-1
26739,79417,1,5006289-1
26740,79418,1,76382-1
26741,79419,1,76383-1
26742,79420,1,76384-1
26743,79421,1,76385-1
26744,79438,1,5006275-1
26745,79441,1,5006274-1
26746,79442,1,5006272-1
26747,79443,1,5006273-1
26748,79454,1,5006405-1
26749,79455,1,5006420-1
26750,79456,1,5006414-1
26751,79458,1,5006277-1
26752,79466,1,5006288-1
26753,79468,1,5006278-1
26754,79469,1,5006279-1
26755,79471,1,5006287-1
26756,79472,1,fig-010743
26757,79481,1,851831-1
26758,79482,1,852005-1
26759,79483,1,852294-1
26760,79484,1,4294376-1
26761,79498,1,71380-1
26762,79499,1,71381-1
26763,79500,1,71382-1
26764,79501,1,71383-1
26765,79502,1,71384-1
26766,79503,1,71385-1
26767,79504,1,71386-11
26768,79513,1,5006416-1
26769,79516,1,5006205-1
26770,79525,1,5006203-1
26771,79526,1,6311310-1
26772,79531,1,6311314-1
26773,79533,1,6311315-1
26774,79535,1,6311307-1
26775,79536,1,fig-010744
26776,79538,1,562010-1
26777,79545,2,8811-1
26778,79546,2,2193-1
26779,79547,3,2193-1
26780,79594,2,7179-1
26781,79606,1,76168-1
26782,79607,1,76169-1
26783,79609,1,76171-1
26784,79610,1,76172-1
26785,79611,1,76174-1
26786,79612,1,76173-1
26787,79622,1,4270909-1
26788,79623,1,4270911-1
26789,79624,1,4270915-1
26790,79647,1,20502-1
26791,79652,1,4267641-1
26792,79654,1,4494686-1
26793,79655,1,4494685-1
26794,79657,1,4250349-1
26795,79659,1,GBAGAME-3
26796,79662,1,21166-1
26797,79663,1,21167-1
26798,79666,1,76170-1
26799,79667,1,76175-1
26800,79672,1,21165-1
26801,79685,1,42123-1
26802,79702,1,fig-010746
26803,79730,1,75299-1
26804,79740,1,212012-1
26805,79741,1,McDR7US-1
26806,79751,1,McDR3-1
26807,79754,1,McDR3US-1
26808,79916,1,BAM2020-4
26809,79933,2,6593-1
26810,79974,1,562011-1
26811,79975,1,912066-1
26812,79978,1,852247-1
26813,80004,1,5006366-1
26814,80005,1,5006365-1
26815,80022,1,852719-1
26816,80072,1,31201-1
26817,80073,1,75301-1
26818,80074,1,75300-1
26819,80075,1,75295-1
26820,80095,1,42125-1
26821,80141,1,31314-1
26822,80170,1,fig-010747
26823,80205,1,31202-1
26824,80206,1,66254-1
26825,80211,1,892070-1
26826,80303,1,5006367-1
26827,80334,1,10941-1
26828,80364,1,10955-1
26829,80393,1,10278-1
26830,80394,1,31111-1
26831,80418,1,21325-1
26832,80489,1,852500-1
26833,80490,1,11943-1
26834,80497,1,853392-1
26835,80529,1,853370-1
26836,80607,1,4297431-1
26837,80609,1,852217-1
26838,80619,1,5006482-1
26839,80641,2,10221-1
26840,80673,1,850773-1
26841,80696,1,5006360-1
26842,80699,1,5006357-1
26843,80702,1,5006330-1
26844,80703,1,71029-0
26845,80708,1,42124-1
26846,80710,1,42116-1
26847,80713,1,42117-1
26848,80714,1,42118-1
26849,80719,1,42119-1
26850,80720,1,5007215-1
26851,80730,1,5005326-1
26852,80736,1,71029-1
26853,80750,1,fig-010748
26854,80751,1,fig-010749
26855,80814,1,850620-1
26856,80839,1,42122-1
26857,80857,1,952012-1
26858,80865,1,3850011-1
26859,80867,1,3850014-1
26860,80887,1,5006376-1
26861,80888,1,5006371-1
26862,80889,1,5006368-1
26863,80890,1,5006364-1
26864,80891,1,5006372-1
26865,80912,1,71386-1
26866,80913,1,71386-2
26867,80914,1,71386-3
26868,80915,1,71386-4
26869,80916,1,71386-5
26870,80917,1,71386-6
26871,80918,1,71386-7
26872,80919,1,71386-8
26873,80921,1,71386-9
26874,80922,1,71386-10
26875,80923,1,71386-0
26876,80924,1,6332713-1
26877,80971,1,41447-1
26878,80972,1,41444-1
26879,80973,1,41443-1
26880,80974,1,41666-1
26881,80975,1,41663-1
26882,80976,1,41664-1
26883,80977,1,41662-1
26884,80978,1,41665-1
26885,80979,1,60292-1
26886,80980,1,60291-1
26887,80981,1,60282-1
26888,80982,1,60277-1
26889,80983,1,60289-1
26890,80984,1,60281-1
26891,80985,1,60280-1
26892,80986,1,60283-1
26893,80987,1,60276-1
26894,80988,1,60288-1
26895,80989,1,60304-1
26896,80991,1,60287-1
26897,80992,1,60286-1
26898,80993,1,60279-1
26899,80994,1,60275-1
26900,80995,1,60285-1
26901,80997,1,fig-010750
26902,81000,1,41449-1
26903,81001,1,41448-1
26904,81002,1,41439-1
26905,81089,1,60290-1
26906,81101,1,fig-010751
26907,81102,1,fig-010752
26908,81103,1,fig-010753
26909,81107,1,850674-1
26910,81203,1,10953-1
26911,81204,1,10957-1
26912,81291,1,5005137-1
26913,81293,1,5005182-1
26914,81294,1,5005141-1
26915,81295,1,5005733-1
26916,81298,1,9780545155236-1
26917,81305,1,1050-1
26918,81333,1,fig-010754
26919,81334,1,fig-010755
26920,81336,1,fig-010756
26921,81337,1,fig-010757
26922,81347,1,fig-010758
26923,81349,1,41918-1
26924,81350,1,41910-1
26925,81351,1,41909-1
26926,81352,1,fig-010759
26927,81353,1,fig-010760
26928,81354,1,fig-010761
26929,81355,1,fig-010762
26930,81356,1,fig-010763
26931,81357,1,fig-010764
26932,81358,1,fig-010765
26933,81359,1,fig-010766
26934,81361,1,fig-010767
26935,81362,1,fig-010768
26936,81363,1,fig-010769
26937,81364,1,fig-010770
26938,81365,1,fig-010771
26939,81366,1,fig-010772
26940,81368,1,fig-010774
26941,81369,1,fig-010775
26942,81370,1,fig-010776
26943,81371,1,fig-010777
26944,81417,1,51884-1
26945,81419,1,fig-010778
26946,81420,1,fig-010779
26947,81421,1,fig-010780
26948,81422,1,fig-010781
26949,81428,2,6594-1
26950,81451,1,51882-1
26951,81456,2,10245-1
26952,81479,2,76139-1
26953,81539,1,30569-1
26954,81540,1,30343-1
26955,81541,1,30331-1
26956,81542,1,30388-1
26957,81543,1,21170-1
26958,81544,1,31118-1
26959,81546,1,10958-1
26960,81552,1,11016-1
26961,81553,1,11013-1
26962,81555,1,31113-1
26963,81556,1,31114-1
26964,81557,1,31112-1
26965,81558,1,41926-1
26966,81559,1,41924-1
26967,81560,1,41925-1
26968,81561,1,41921-1
26969,81562,1,41691-1
26970,81563,1,41692-1
26971,81564,1,21164-1
26972,81565,1,71738-1
26973,81566,1,71737-1
26974,81567,1,71736-1
26975,81568,1,71742-1
26976,81569,1,71735-1
26977,81570,1,71733-1
26978,81572,1,71732-1
26979,81573,1,71730-1
26980,81574,1,71731-1
26981,81578,1,30539-1
26982,81581,1,30332-1
26983,81582,1,30465-1
26984,81583,1,30565-1
26985,81597,1,fig-010782
26986,81598,1,fig-010783
26987,81599,1,fig-010784
26988,81600,1,fig-010785
26989,81660,1,fig-010786
26990,81661,1,fig-010787
26991,81662,1,fig-010788
26992,81675,1,fig-010789
26993,81684,2,8838-1
26994,81767,1,1079-1
26995,81769,1,fig-010790
26996,81772,1,52228-1
26997,81779,1,PAB7-1
26998,81819,1,30564-1
26999,81823,1,30563-1
27000,81832,1,52489-1
27001,81851,1,fig-010791
27002,81852,1,fig-010792
27003,81853,1,fig-010793
27004,81855,1,fig-010794
27005,81858,1,852748-1
27006,81866,1,30391-1
27007,81886,1,852245-1
27008,81893,1,60306-1
27009,81896,1,40461-1
27010,81897,1,40460-1
27011,81975,2,8840-1
27012,81986,1,853967-2
27013,81991,1,1525-2
27014,81996,1,fig-010795
27015,81997,1,fig-010796
27016,81998,1,fig-010797
27017,81999,1,fig-010798
27018,82000,1,fig-010799
27019,82001,1,fig-010800
27020,82023,1,851826-1
27021,82025,1,853307-1
27022,82041,3,5005632-1
27023,82042,2,60004-1
27024,82106,1,VIENNA-2
27025,82116,1,9789634157038-1
27026,82119,1,20202030-1
27027,82159,1,43192-1
27028,82161,1,43189-1
27029,82162,1,40466-1
27030,82163,1,43191-1
27031,82164,1,43186-1
27032,82165,1,40453-1
27033,82166,1,40462-1
27034,82169,1,40441-1
27035,82171,1,40440-1
27036,82172,1,40465-1
27037,82173,1,40464-1
27038,82174,1,40468-1
27039,82175,1,40469-1
27040,82176,1,854088-1
27041,82177,1,854124-1
27042,82179,1,854078-1
27043,82180,1,854115-1
27044,82181,1,854116-1
27045,82182,1,854114-1
27046,82184,2,60154-1
27047,82206,1,9780241272558-1
27048,82209,2,8069-1
27049,82210,1,6336798-1
27050,82217,1,6336800-1
27051,82386,1,853102-1
27052,82407,1,fig-010801
27053,82428,1,7807-1
27054,82515,2,7686-1
27055,82516,3,7686-1
27056,82517,2,8424-1
27057,82518,3,8424-1
27058,82519,2,9450-1
27059,82520,2,9461-1
27060,82530,1,242003-1
27061,82555,1,6138974-1
27062,82558,1,6287584-1
27063,82571,1,6031636-1
27064,82572,1,3406-2
27065,82580,1,3406-3
27066,82608,2,60002-1
27067,82644,2,7942-1
27068,82654,2,277-1
27069,82658,1,BORDEAUX-1
27070,82762,1,60305-1
27071,82794,1,fig-010802
27072,82796,2,75092-1
27073,82798,2,6913-1
27074,82799,2,70010-1
27075,82804,1,9780241409190-1
27076,82830,1,4002020-1
27077,82878,1,fig-010803
27078,82879,1,fig-010804
27079,82880,1,fig-010805
27080,82881,1,fig-010806
27081,82882,1,fig-010807
27082,82883,1,fig-010808
27083,82965,1,66636-1
27084,83123,1,562012-1
27085,83128,2,5005629-1
27086,83150,1,122111-1
27087,83194,1,LYON-1
27088,83197,1,fig-010809
27089,83198,1,fig-010810
27090,83212,1,7806-1
27091,83220,1,10280-1
27092,83224,1,10281-1
27093,83233,1,71029-2
27094,83234,1,71029-3
27095,83235,1,71029-4
27096,83237,1,71029-5
27097,83238,1,71029-6
27098,83239,1,71029-7
27099,83241,1,71029-8
27100,83242,1,71029-9
27101,83243,1,71029-10
27102,83244,1,71029-11
27103,83245,1,71029-12
27104,83246,1,71029-13
27105,83247,1,6341811-1
27106,83343,1,fig-010811
27107,83419,1,7605-1
27108,83471,1,912067-1
27109,83606,1,12-2
27110,83623,1,302008-1
27111,83624,1,fig-010812
27112,83642,1,fig-010814
27113,83643,1,41934-1
27114,83644,1,41923-1
27115,83647,1,fig-010815
27116,83648,1,fig-010816
27117,83650,1,40448-1
